Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,#31-Mar-2017#,#31-Mar-2016#,2015,2014,2013,2012,2011,Unnamed: 25,Unnamed: 26,#29-Apr-2016#,#30-May-2016#,#30-Jun-2016#,#29-Jul-2016#,#31-Aug-2016#,#30-Sep-2016#,#30-Oct-2016#,#30-Nov-2016#,#30-Dec-2016#,#31-Jan-2017#,#28-Feb-2017#,#31-Mar-2015#,#28-Mar-2013#,#31-Mar-2011#
Sr.No.,Accord Code,Company Name,Portfolio,FR_Dividend Pay Out Ratio(%),FR_PBIDTM (%),FR_PATM (%),FR_ROA (%),FR_ROE (%),FR_ROCE (%),FR_Asset Turnover(x),FR_Sales/Working Capital (x),FR_Net Sales Growth(%),FR_Core EBITDA Growth(%),Shareprice_Appriciation,Share Appreciation for 3 years,Share Appreciation for 5 years,,BDP_Close1,BDP_Close2,,BDP_Close,,BDP_Close1,,,,BDP_Close,BDP_Close1,BDP_Close2,BDP_Close3,BDP_Close4,BDP_Close5,BDP_Close6,BDP_Close7,BDP_Close8,BDP_Close9,BDP_Close10,BDP_Close11,BDP_Close12,BDP_Close13
1,100410,ACC Ltd.,Cement Industry,54.318413886998,12.5157087358697,4.34671294701927,4.51737901755738,6.91832517751085,9.97871243273261,1.03926324848646,-34.6397383911053,0.497240345895955,-6.36808443319473,4.770702021299727,10.300511021279855,6.620709993733195,,1446.15,1380.3,,1311.1,,1356.35,,,,1443,1534.95,1613.65,1689.95,1707.65,1594.95,1515.9,1342.6,1328.4,1415.75,1411.2,1560.6,1161.25,1075.2
2,100008,Amara Raja Batteries Ltd.,Cement Industry,14.7651473040578,16.7593174830354,9.48298144026048,17.8060812966788,25.7705465763984,36.724996015663,1.87768808879897,6.72993743022561,9.65089642723236,16.7673482552631,1.0744130521289348,125.60588757771856,507.24043715846994,,889,879.55,,394.05,,146.4,,,,953.7,850.45,868.6,936.95,957.2,1010.1,1027.5,940.2,871.6,896.65,858.5,831.5,273.65,94.575
3,100425,Ambuja Cements Ltd.,Cement Industry,53.7871948056938,17.5759166138905,7.49110067847185,5.76821676008686,7.94683095179895,12.4026966644456,0.770009242655587,3.27651862699228,-5.23536324186444,-19.430417410524498,2.2614688778806804,23.613642280656073,38.627737226277375,,237.4,232.15,,192.05,,171.25,,,,220.9,228.75,254.35,271.15,279,252.8,240.7,210.4,206.2,229.1,228.8,255.25,173.45,147.05
4,132141,Andhra Cements Ltd.,Cement Industry,0,10.2630334261297,-30.5106803239717,-7.76141156387503,-61.0270092972609,-3.80200967093897,0.254383431685626,-1.27782857057248,,390.021361000915,10.121951219512198,65.38461538461537,-7.194244604316557,,9.03,8.2,,5.46,,9.73,,,,7.79,7.51,8.57,8.55,9.21,7.71,9.02,7.88,7.36,8.74,10.68,8.77,6.6,14.11
5,132141,Andhra Cements Ltd.,Cement Industry,0,10.9024923266097,-19.7598403899373,-5.15997662653358,-89.4703715619434,0.707695850499696,0.261134529667622,-1.37583592803662,5.0190330977711,10.9373496873497,10.121951219512198,65.38461538461537,-7.194244604316557,,9.03,8.2,,5.46,,9.73,,,,7.79,7.51,8.57,8.55,9.21,7.71,9.02,7.88,7.36,8.74,10.68,8.77,6.6,14.11
6,100027,Atul Ltd.,Financial,10.8418360432503,17.9175393192765,9.79343087683892,12.5828370494387,20.3343206192016,26.1630201656453,1.28482420590691,7.81540949192931,-2.32646561687102,19.9470282354085,54.46344550085993,432.8668980185828,1143.4952978056426,,2380.05,1540.85,,446.65,,191.4,,,,1798.65,1887.35,2046.15,1924.55,2225.85,2287.4,2328.6,2226.6,2067.2,2270.2,2226.3,1127.65,302.85,175.25
7,112573,Avanti Feeds Ltd.,Financial,20.1844444444444,12.2816522730371,7.87711886807868,28.9014125576068,46.3645030404076,63.9986647273421,3.66903344250994,9.10180431665058,13.3451825191693,30.2784271514825,86.11424984306366,662.7083762090982,3768.475991649272,,247.066666666667,132.75,,32.3933333333333,,6.38666666666667,,,,146.883333333333,154.716666666667,175.316666666667,203.45,183.116666666667,174.616666666667,178.466666666667,170.65,163.65,187.133333333333,225.033333333333,102.466666666667,6.67,2.41333333333333
8,100031,Bajaj Electricals Ltd.,Financial,29.6127080821541,6.07152332082223,2.05666420644011,2.89847576332653,12.8656754099411,24.8288325833977,1.40930918827216,99.888523575601,0,0,64.30260047281385,11.996418979409071,60.590500641848536,,305.11454419878,185.702808915228,,272.432410767416,,189.995387634572,,,,223.214093405854,230.579768253818,231.604133630025,260.725377896479,259.701012520272,248.67688990014,261.408288147284,217.16545975587,211.897294963949,234.628450455017,253.993833995691,225.750617194557,168.33737682334,238.725911959845
9,130999,Balaji Amines Ltd.,Financial,11.24772652147,18.5467402797751,8.25162840389251,9.38877004747834,22.6770294674687,23.5115306671783,1.13780814984948,23.5005229439011,3.938460155073,22.1433828146011,112.66106442577033,846.6334164588527,927.3342354533153,,379.6,178.5,,40.1,,36.95,,,,202.6,218.9,277.9,296.35,288.7,295.9,339.15,313.55,320.1,347.95,332.55,81.05,35.2,44.45
